DEBUG-GREG0(n0c0b0m4p1,34):(f:0, i:{{0x0,0x0},{0x0,0x19}}, v:0x19) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m4p2,34):(f:0, i:{{0x0,0x0},{0x0,0x1A}}, v:0x1A) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m4p3,34):(f:0, i:{{0x0,0x0},{0x0,0x1B}}, v:0x1B) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m5p0,34):(f:0, i:{{0x0,0x0},{0x0,0x1C}}, v:0x1C) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m5p1,34):(f:0, i:{{0x0,0x0},{0x0,0x1D}}, v:0x1D) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m5p2,34):(f:0, i:{{0x0,0x0},{0x0,0x1E}}, v:0x1E) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m5p3,34):(f:0, i:{{0x0,0x0},{0x0,0x1F}}, v:0x1F) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m6p0,34):(f:0, i:{{0x0,0x0},{0x0,0x20}}, v:0x20) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m6p1,34):(f:0, i:{{0x0,0x0},{0x0,0x21}}, v:0x21) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m6p2,34):(f:0, i:{{0x0,0x0},{0x0,0x22}}, v:0x22) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m6p3,34):(f:0, i:{{0x0,0x0},{0x0,0x23}}, v:0x23) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m7p0,34):(f:0, i:{{0x0,0x0},{0x0,0x24}}, v:0x24) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m7p1,34):(f:0, i:{{0x0,0x0},{0x0,0x25}}, v:0x25) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m7p2,34):(f:0, i:{{0x0,0x0},{0x0,0x26}}, v:0x26) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m7p3,34):(f:0, i:{{0x0,0x0},{0x0,0x27}}, v:0x27) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m8p0,34):(f:0, i:{{0x0,0x0},{0x0,0x28}}, v:0x28) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m8p1,34):(f:0, i:{{0x0,0x0},{0x0,0x29}}, v:0x29) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m8p2,34):(f:0, i:{{0x0,0x0},{0x0,0x2A}}, v:0x2A) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m8p3,34):(f:0, i:{{0x0,0x0},{0x0,0x2B}}, v:0x2B) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m9p0,34):(f:0, i:{{0x0,0x0},{0x0,0x2C}}, v:0x2C) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m9p1,34):(f:0, i:{{0x0,0x0},{0x0,0x2D}}, v:0x2D) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m9p2,34):(f:0, i:{{0x0,0x0},{0x0,0x2E}}, v:0x2E) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m9p3,34):(f:0, i:{{0x0,0x0},{0x0,0x2F}}, v:0x2F) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m10p0,34):(f:0, i:{{0x0,0x0},{0x0,0x30}}, v:0x30) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m10p1,34):(f:0, i:{{0x0,0x0},{0x0,0x31}}, v:0x31) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m10p2,34):(f:0, i:{{0x0,0x0},{0x0,0x32}}, v:0x32) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m10p3,34):(f:0, i:{{0x0,0x0},{0x0,0x33}}, v:0x33) #d get $lr34n0c0b0 1
