DEBUG-LM0(n0c0b0m6p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m6p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m7p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m7p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m7p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m7p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m8p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m8p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m8p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m8p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m9p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m9p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m9p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m9p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m10p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m10p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m10p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m10p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m11p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m11p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m11p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m11p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m12p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m12p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m12p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m12p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m13p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m13p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m13p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m13p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m14p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m14p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m14p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m14p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m15p0,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m15p1,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m15p2,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m15p3,14):(1.25) (0x3ff4000000000000) #d getd $lm14n0c0b0 1
DEBUG-LM0(n0c0b0m0p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m0p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m0p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m0p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m1p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m1p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m1p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m1p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m2p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m2p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m2p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m2p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m3p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m3p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m3p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m3p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m4p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m4p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m4p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m4p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m5p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m5p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m5p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m5p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m6p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m6p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m6p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m6p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m7p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m7p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m7p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m7p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m8p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m8p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m8p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m8p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m9p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m9p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m9p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m9p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m10p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m10p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m10p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m10p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m11p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m11p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m11p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m11p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m12p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m12p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m12p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m12p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m13p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m13p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m13p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m13p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m14p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m14p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m14p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m14p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m15p0,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m15p1,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m15p2,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m15p3,16):(1.25) (0x3ff4000000000000) #d getd $lm16n0c0b0 1
DEBUG-LM0(n0c0b0m0p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m0p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m0p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m0p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m1p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m1p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m1p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m1p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m2p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m2p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m2p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m2p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m3p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m3p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m3p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m3p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m4p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m4p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m4p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m4p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m5p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m5p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m5p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m5p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m6p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m6p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m6p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m6p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m7p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m7p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m7p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m7p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m8p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m8p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m8p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m8p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m9p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m9p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m9p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m9p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m10p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m10p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m10p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m10p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m11p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m11p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m11p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m11p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m12p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m12p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m12p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m12p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m13p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m13p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m13p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m13p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m14p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m14p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m14p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m14p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m15p0,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m15p1,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m15p2,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m15p3,18):(1.25) (0x3ff4000000000000) #d getd $lm18n0c0b0 1
DEBUG-LM0(n0c0b0m0p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m0p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m0p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m0p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m1p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m1p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m1p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m1p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m2p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m2p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m2p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m2p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m3p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m3p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m3p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m3p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m4p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m4p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m4p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m4p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m5p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m5p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m5p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m5p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m6p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m6p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m6p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m6p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m7p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m7p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m7p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m7p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m8p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m8p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m8p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m8p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m9p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m9p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m9p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m9p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m10p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m10p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m10p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m10p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m11p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m11p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m11p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m11p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m12p0,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m12p1,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m12p2,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
DEBUG-LM0(n0c0b0m12p3,20):(1.25) (0x3ff4000000000000) #d getd $lm20n0c0b0 1
